Date;VIX;SMB;HML;MKT;MOM;STR;RVAR;BAB;QMJ;TERM_SPREAD;CREDIT_SPREAD;10Y;3M;OIL;DOLLAR;TED;SKEW;LEVERAGE;TSMOM;MOMCM;MOMEQ;MOMFI;MOMFX;HMLD;ECU;MACVOL;BULL;NEUT;BEAR;BULL_BEAR_SPREAD;BULL_BEAR_RATIO;MOV_AVG_BULL;SP500;HURST
31/07/1997;21,48;-2,64;-0,3;7,29;3,71;3,87;-0,42;1,015038054;0,203814697;0,77;1,54;6,3;5,11;1,717171717;2,237463639;0,6;111,88;-0,78971;7,455212636;1,76005911;15,97715075;18,25948578;2,550149058;-0,80057983;40,88;1,645533447;49,8;28,8;21,4;28,4;2,430493395;51,125;954,29;0,621355544
29/08/1997;24,76;7,62;0,25;-4,07;-1,69;-0,16;10,2;2,615164356;-1,108514453;1,1;1,44;6,21;5,1;-2,631578947;0,674090432;0,62;109,24;-0,82421;-5,510294693;-4,128655409;-11,95145374;-7,851143025;-1,296926336;0,945566173;41,24;1,776681777;48,75;29,75;21,5;27,25;2,271623847;49,875;899,47;0,54439774
30/09/1997;22,91;2,66;0,08;5,45;2,35;1,7;0,2;8,105066355;-1,877400257;1,06;1,54;6,03;4,93;8,006119327;0,129746077;0,84;112,51;-0,89782;3,960193651;-3,003784735;15,08655514;12,70911765;1,52353231;-1,012961956;49,68;1,863196761;39,5;40;20,5;19;1,985430622;44,125;947,28;0,486611841
31/10/1997;35,09;-1,32;2,64;-3,76;0,21;-0,96;-5,81;4,553328526;0,737703239;0,63;1,6;5,88;5,07;-0,472143532;1,337832827;0,68;120,82;-0,90239;-0,375770611;0,719196218;-14,43222005;6,983387282;1,230738073;1,707609818;179,79;1,982932782;41;40,8;18,2;22,8;2,351759834;40,75;914,62;0,463140521
28/11/1997;27,43;-6,39;0,9;2,53;0,82;-2,01;-9,23;1,813749202;3,199260997;0,64;1,52;5,81;5,08;-9,155597723;2,320520709;0,82;120,58;-0,87523;1,699854388;0,710125846;5,218703;-2,137393063;4,557651842;-0,146870672;73,04;2,064046151;40,75;38,25;21;19,75;1,99631016;41,25;955,4;0,422713304
31/12/1997;24,01;-2,48;3,43;1,4;2,86;-2,91;-7,14;6,607663921;-0,025950187;0,39;1,53;5,54;5,22;-7,885117493;3,378615289;0,59;119,62;-0,82941;4,969929468;5,956818908;5,151826794;6,279479144;1,659307056;1,88277607;41,02;2,062756591;44;36,75;19,25;24,75;2,328994107;42,375;970,43;0,459627706
30/01/1998;21,47;-1,47;-1,97;-0,02;0,06;5,02;-0,44;-1,078887874;1,420290142;0,34;1,68;5,57;5,06;-2,437641723;1,706569728;0,57;123,6;-0,7716;2,977608159;1,183373022;6,260013308;10,93454749;-3,189586477;-0,595310706;126,04;2,063353051;36,6;40,2;23,2;13,4;1,719746996;38,75;980,28;0,465344184
27/02/1998;18,55;0;-0,71;7,01;-0,42;1,92;3,67;0,429773916;-0,18261795;0,3;1,67;5,65;5,18;-10,28471819;-1,458276329;0,5;118,36;-0,83452;2,750020985;4,614389861;9,619177563;-2,145122562;-1,643369281;-0,907295236;56,56;2,01360159;42,5;39,25;18,25;24,25;2,538533835;39,875;1049,34;0,43508685
31/03/1998;24,22;-1,01;1,25;4,84;1,43;1,84;-4,49;3,900083417;-0,651232871;0,51;1,67;5,64;5,02;1,101036269;0,352489165;0,69;119;-0,90766;4,860379035;1,894256417;13,72748411;3,098255148;5,757575696;0,492795132;33,1;1,886651594;45,5;35,75;18,75;26,75;2,586276224;44;1101,75;0,533974441
30/04/1998;21,18;0,28;0,36;0,83;0,93;1,7;4,04;2,994988253;-0,505622515;0,68;1,66;5,65;4,87;-1,409352979;-0,558485316;0,85;119,4;-0,84953;0,265568031;2,455469486;-0,624161709;-0,114791891;-3,098274312;0,233669564;70,54;1,75140562;44,8;33,8;21,4;23,4;2,197006588;44,125;1111,75;0,566162556
29/05/1998;21,32;-3,47;2,91;-2,84;1,94;0,74;-6,29;1,648325057;1,368030693;0,53;1,63;5,5;4,89;-1,234567901;2,245038346;0,8;118,27;-0,7013;4,81595766;4,354438622;2,820214434;9,532429626;2,91237052;2,669278812;40,44;1,482290114;37;38,5;24,5;12,5;1,524665552;40,75;1090,82;0,558982312
30/06/1998;19,71;-3,66;-2,38;2,88;7,59;-1,44;-3,55;-1,355456051;1,442863679;0,34;1,67;5,46;4,97;-6,710526316;0,941626704;0,75;123,22;-0,59473;2,99044907;3,273211849;1,732727747;-0,073414939;6,432078515;-4,824033395;42,46;1,169515456;27,25;43,75;29;-1,75;0,952559873;32,125;1133,84;0,528535083
31/07/1998;24,8;-5,09;-1,76;-2,76;3,41;-2,02;-3,22;-0,29940185;1,640632502;0,4;1,71;5,34;4,97;0,211565585;0,617651464;0,72;121,21;-0,25576;4,43308109;9,190567927;0,376497717;1,436189792;0,957436244;-2,229011439;76,85;1,064141533;37;42,2;20,8;16,2;1,789035088;33,625;1120,67;0,533609051
31/08/1998;44,28;-4,96;1,86;-16,32;0,62;-2,66;-17,42;-0,834268089;7,353021854;0,09;2,06;4,81;4,77;-6,12244898;2,120691676;0,84;118,84;0,12115;6,310042568;6,360536467;-17,33292592;21,2215432;9,029780509;4,379956127;385,54;0,959571621;26,25;39;34,75;-8,5;0,798490398;32,125;957,28;0,367129924
30/09/1998;40,95;0,61;-3,5;5,98;-0,15;2,75;8,64;-3,631555309;-0,228318687;0,07;2,57;4,53;4,26;20,98950525;-1,929061835;1,05;117,57;0,31327;0,763663124;-7,124439431;-8,230691464;28,85725015;-4,80795285;-1,291232886;165,53;0,973588834;30;35,25;34,75;-4,75;0,902764977;28,125;1017,01;0,393439684
30/10/1998;28,05;-3,36;-1,35;7,05;-3,84;9,85;4,34;-8,806962515;-0,105693335;0,31;2,65;4,83;4,23;-10,65675341;-2,770567918;0,99;129,98;0,35612;-1,148611197;0,45499503;4,722082445;-3,896001979;-6,011453098;-0,912730786;61,93;0,986018338;31,4;36,6;32;-0,6;1,075603817;31,75;1098,67;0,454286426
30/11/1998;26,01;0,82;-4,13;5,82;1,78;1,32;1,06;-3,575218974;0,21873335;0,17;2,45;4,65;4,42;-22,19140083;0,855026686;0,86;121,52;0,50508;3,226912123;6,086644066;5,93845489;-0,853494668;-0,445802047;-3,439729519;50,31;1,030410384;44;38,75;17,25;26,75;2,629295051;37,625;1163,63;0,529577336
31/12/1998;24,42;-0,27;-4,88;5,95;9,85;-1,63;3,15;-2,98384632;0,75880407;0,17;2,58;4,72;4,37;7,397504456;-1,396100543;0,7;124,46;0,71883;3,8637676;8,224270048;4,506961423;-3,710189147;2,234324084;-7,103389354;47,53;1,101676234;41,8;33;25,2;16,6;1,718355478;43,375;1229,23;0,566601653
29/01/1999;26,25;-0,4;-4,45;3,35;5,11;-2,32;17,93;-3,910924969;-2,838619966;0,18;2,55;5;4,37;5,809128631;1,853204028;0,6;119,23;0,78013;-0,293724851;1,942760371;1,067672853;3,387907661;-9,469376085;-3,613379602;81,83;1,189083232;48;31;21;27;2,307686335;44;1279,64;0,597797209
26/02/1999;27,88;-4,9;1,89;-4,16;-1,17;2,46;-5,09;1,03176521;-0,604291493;0,63;2,24;5,23;4,55;-3,764705882;1,227107868;0,48;114,88;0,61807;-2,586296761;5,346805412;-0,8947964;-18,31906857;-3,988354574;0,669176217;40,39;1,226025466;42,5;37,75;19,75;22,75;2,333858543;45,25;1238,33;0,583917496
31/03/1999;23,26;-3,2;-2,3;3,34;1,39;0,21;6,53;-7,24033643;-2,502471296;0,76;2,31;5,18;4,37;36,59331703;-0,535622433;0,63;114,02;0,42407;-3,844433356;-9,419274621;-0,759948646;5,678184304;-4,530732018;0,089892478;48,21;1,250437514;39,75;37,75;22,5;17,25;1,813175179;41,125;1286,37;0,564458135
30/04/1999;25,07;3,36;3,35;4,34;-8,08;2,37;12,6;-0,075355227;-3,954234794;0,81;2,22;5,54;4,43;11,33651551;-0,739556828;0,56;116,25;0,34719;-0,807887775;-1,776432328;3,872755909;1,151056872;-4,340226078;8,327650357;34,44;1,33391085;39,2;33,6;27,2;12;1,446817257;39,875;1335,18;0,580953755
31/05/1999;25,39;3,25;1,55;-2,12;-2;1,21;-1,75;3,673015459;1,808222432;0,98;2,18;5,9;4,53;-9,753483387;1,441903838;0,54;117,98;0,43698;0,382942955;9,259379748;-6,354598889;-10,84303661;-1,090794684;3,485352965;53,14;1,264257573;44,5;34;21,5;23;2,266208791;41,75;1301,84;0,572701712
30/06/1999;21,09;1,87;-3,47;4,71;6,63;1,7;4,32;-1,29028727;1,353950929;1,03;2,18;5,79;4,65;14,54869359;-0,259681293;0,72;120,12;0,56011;-2,326836455;-5,569244538;3,413127888;-6,55064394;4,076813939;-4,766246665;66,53;1,065484589;33;37,5;29,5;3,5;1,129501621;38,75;1372,71;0,537006253
30/07/1999;24,64;1,69;1,24;-3,37;1,65;1,54;-3,18;0,195008389;2,352908225;1,17;2,19;5,94;4,62;6,42820114;-0,981913977;0,72;119,28;0,75036;0,48770556;2,904634804;-0,282217293;-2,154946113;-1,126059114;-0,56694771;61,2;1,12166586;45,8;32,6;21,6;24,2;2,188783069;41,125;1328,72;0,524321909
31/08/1999;24,45;-0,91;-2,19;-1,37;2,77;-3,39;0,49;-2,715054177;2,899868518;1;2,23;5,92;4,84;7,696054554;-0,207732354;0,68;117,64;0,96249;-0,189634104;-0,541429676;-4,709861206;-0,664760658;4,379253923;-1,611161493;25,47;1,039785986;31,5;43;25,5;6;1,249456522;40;1320,41;0,534860168
30/09/1999;25,41;3,94;-4,19;-2,69;6,27;-0,61;4,75;-5,066190077;1,021071259;1,02;2,3;6,11;4,74;10,85481682;-0,67679515;1,34;115,85;1,04371;0,379121382;-0,163316015;-4,119853736;1,295537036;3,921811862;-5,304676236;28,29;1,128220213;37,6;39,4;23;14,6;1,689236715;35,5;1282,71;0,530962227
29/10/1999;22,2;-6,33;-3,02;5,63;3,39;-1,49;-1,67;-2,406233984;-0,73649746;0,9;2,28;6,03;4,97;-11,26070991;0,042296842;1,21;124,08;0,91155;1,875675904;-2,399175254;7,282073509;5,259322852;2,986933071;-4,633385017;56,31;1,178407845;38;38;24;14;1,632036341;37;1362,93;0,48009487
30/11/1999;24,18;6,24;-8,35;2,84;9,27;0,43;21,22;-11,92893557;-0,738271452;0,88;1,99;6,28;5,15;13,05747126;0,496991543;0,96;118,96;0,96965;5,954054877;5,333359145;13,20705183;0,825392394;6,884361115;-9,237556746;57,28;1,287859077;48;30,25;21,75;26,25;2,281725627;43;1388,91;0,525367329
31/12/1999;24,64;5,67;-8,72;7,11;18,98;-14,01;16,6;-11,31180229;-1,923674904;1,12;1,73;6,66;5,17;4,107360716;-0,716795051;0,93;119,17;1,22096;6,676180275;4,394531133;20,12640233;7,338210217;0,489782072;-9,283448703;29,57;1,319478558;58;26,8;15,2;42,8;4,032883587;54,875;1469,25;0,518663253
31/01/2000;24,95;3,35;0,06;-4,28;3,29;2,61;3,8;-0,130700554;-2,957973105;0,92;1,68;6,52;5,53;7,96875;1,586772578;0,55;114,14;1,31147;0,347870671;1,749140214;-11,75454478;7,269237303;-0,299223457;-0,900659841;55,95;1,369523766;61,275;21,2025;17,52;43,755;3,665437119;59,1375;1394,46;0,474955144
29/02/2000;23,37;21,23;-14,07;1,64;29,32;-13,47;29,31;-13,48167727;-7,901005509;0,64;1,91;6,26;5,62;10,09406657;0,371656265;0,49;111,42;1,27801;1,903713269;4,651207699;13,28982575;-9,747723261;-0,479423417;-18,02909467;36,19;1,398979392;40,405;32,685;26,905;13,5;1,512403224;50,84;1366,42;0,511785645
31/03/2000;24,11;-16,6;9,64;6,83;-12,78;9,89;-27,33;-0,121341809;4,990968168;0,15;2,3;5,99;5,72;-11,60039435;-0,942743397;0,57;113,35;1,05584;-3,490521225;-5,207742636;-1,458109063;-9,750895074;5,201684143;5,569763965;69,33;1,436812423;49,92;22,746;27,334;22,586;2,201792361;45,01375;1498,58;0,421605971
28/04/2000;26,2;-5,2;7,19;-4,86;-12,41;-2,18;-21,95;6,768650733;6,569728261;0,41;2,34;6,44;5,66;-4,312267658;2,545733259;0,84;115,35;0,79202;1,772203941;2,583970336;-1,948670316;4,88397398;-0,431757367;10,74816283;34,08;1,481150251;55,675;22,4425;21,8825;33,7925;2,749336529;54,45375;1452,43;0,437693174
31/05/2000;23,65;-4,02;5,25;-3,55;-12,3;-8,89;-14,89;6,179341343;3,392107078;0,66;2,52;6,1;5,48;12,7039627;0,454988834;1,38;108,64;0,54989;0,963292566;3,921749624;-3,703749592;-0,450884168;0,078684866;5,66881592;50,57;1,426739562;33,805;31,68;34,5125;-0,7075;0,998800583;44,74;1420,6;0,453907529
30/06/2000;19,54;10,27;-10,34;3,66;17,48;12,39;25,41;-10,05217838;-3,563652278;0,15;2,4;6,05;5,71;12,03033437;-0,66744885;1,06;109,92;0,31158;1,136554104;5,858112888;3,05466484;-3,361536375;-4,872215162;-14,05901073;47,4;1,336532801;43,4075;26,76;29,8325;13,575;1,694415287;38,60625;1454,6;0,444960269
31/07/2000;20,74;-3,79;9,29;-2,24;-4,32;6,51;-6,79;6,024933614;3,170552479;-0,23;2,27;5,83;6,03;-15,6;0,781849591;0,69;112,2;0,0419;-0,029560142;-0,6860066;-1,868126542;0,237648872;2,372781143;6,628118876;72,25;1,209696929;57,6575;25,38;16,9625;40,695;3,622066377;50,5325;1430,83;0,440879273
31/08/2000;16,84;0,47;-1,77;7,12;8,46;0,54;9,57;-5,061104732;-2,685358518;-0,58;2,51;5,8;6,13;20,74371127;0,238787195;0,55;112,65;-0,27826;5,452449871;8,504473579;2,015516359;-0,632763951;8,518417563;-3,213202506;26,27;0,926390268;53,67;27,358;18,974;34,696;3,054472005;55,36;1517,68;0,399524197
29/09/2000;20,57;-1,27;9,58;-5,36;-4,47;2,64;-11,98;8,201984047;3,206556593;-0,43;2,54;5,74;6,05;-6,884057971;1,165008167;0,76;111,81;-0,54611;-1,379315838;-0,877624323;-5,460474643;-3,831835662;3,335066713;4,392419012;99;0,746136187;50,19;35,49;14,32;35,87;4,895485758;53,47625;1436,51;0,350087721
31/10/2000;23,63;-4,95;7,02;-2,89;-7,85;-4,8;-15,13;1,351361912;8,543074408;-0,61;2,56;5,72;6,19;6,031128405;2,093852857;0,57;116,81;-0,69096;2,733824059;1,687890218;2,522376678;0,81938242;7,058255717;3,086866401;43,8;0,580351358;49,0975;25,9275;24,9775;24,12;2,12596634;49,64375;1429,4;0,385834065
30/11/2000;29,65;-4,85;16,01;-10,31;-11,87;-14,63;-33,39;13,63707393;12,45486681;-0,73;2,64;5,24;6,03;3,425076453;0,096867652;0,68;110,67;-0,97732;4,008856595;5,665241978;-4,556931151;15,72410891;-5,571096701;6,537478401;167,48;0,500849133;51,446;28,356;20,2;31,246;3,398853084;51,46;1314,95;0,349465118
29/12/2000;26,85;2,67;10,96;1,5;4,87;-6,88;-7,62;8,390911679;-1,60877715;-0,77;2,88;5,16;5,73;-20,75694855;-1,618956042;0,67;111,04;-1,44555;-1,128907056;-2,721354724;-1,488794852;14,09647163;-14,16825611;2,149993098;133,91;0,431014834;44,4475;17,29;38,2625;6,185;1,236460544;47,92625;1320,28;0,408419391
31/01/2001;22,02;5,71;-8,68;3,25;-22,28;16,21;23,74;-15,40103319;-6,809984679;0,2;2,62;5,1;4,86;6,940298507;0,525726809;0,56;112,33;-1,63437;0,140829967;-2,281212361;-4,291380729;5,944520505;2,021741231;12,95300003;115,77;0,537446177;41,03;29,6;29,3675;11,6625;1,496351423;42,73875;1366,01;0,403013955
28/02/2001;28,35;-2,04;17,58;-9,77;10,92;12,19;-33,52;15,3304832;7,01179334;0,07;2,88;4,89;4,73;-4,431263084;1,03007722;0,32;112,91;-1,69237;3,018560764;0,432178825;4,464415287;4,163470328;5,866615055;10,82342065;173,46;0,688096571;40,5775;35,9225;23,5025;17,075;2,132334682;40,80375;1239,94;0,29622094
30/03/2001;28,64;-0,98;10,49;-7,32;8,23;-7,54;-18,11;10,48034635;4,635595294;0,63;3,04;5,14;4,2;-4,016064257;2,903863489;0,68;109,58;-1,70739;6,12331207;5,667241665;5,606733601;2,997462418;10,80922385;3,989349198;212,9;0,83753753;34,704;30,004;35,288;-0,584;1,03114103;35,72875;1160,33;0,456915534
30/04/2001;25,48;2,2;-8,31;7,66;-8,85;9,87;16,58;-4,73113624;-1,924015291;1,4;2,73;5,39;3,86;8,254089007;-1,169178709;0,48;113,56;-1,67159;-6,227605677;2,300174865;-11,73948894;-17,89996026;-6,504203515;-5,431535074;52,21;0,986768749;38,935;25,5825;35,4825;3,4525;1,136971034;35,41375;1249,46;0,383510877
31/05/2001;22,64;3,03;1,92;0,84;2,24;3,8;-6,85;6,699077344;-1,421483016;1,8;2,65;5,28;3,55;-0,31623331;0,716994302;0,44;113,13;-1,66511;-0,045465351;-0,397425719;4,349236001;-1,568637146;-0,987467852;2,957783881;56,66;1,133510082;55,97;23,336;20,692;35,278;2,825570955;50,05625;1255,82;0,431323564
29/06/2001;19,06;4,58;0,2;-1,95;0,4;0,6;1,41;3,424239787;1,999177351;1,77;2,65;5,24;3,57;-7,472682411;0,178942224;0,27;115,7;-1,70468;2,145978239;0,880451821;6,017517573;1,224573136;2,771565436;-1,299210808;53,56;1,292358841;34,1925;39,8525;25,95;8,2425;1,35083816;44,13875;1224,42;0,425470695
31/07/2001;21,62;-4,6;3,15;-2,17;5,72;1,38;-13,87;7,083350567;4,692209936;1,53;2,78;4,97;3,46;0,380952381;-0,370839776;0,21;115,31;-1,66487;0,571883157;-3,794375464;4,273654508;6,022826963;0,622882762;1,647437312;223,69;1,400129294;36,3825;36,59;27,025;9,3575;1,73916237;35,2875;1211,23;0,434388038
31/08/2001;24,92;1;3,92;-6,3;6,21;-3,9;-13,68;7,213268983;4,17385166;1,48;2,9;4,73;3,3;3,225806452;-1,395523168;0,16;113,27;-1,53738;3,955037574;1,322791003;11,70698555;10,25862126;-3,423312594;0,812838611;61,89;1,447537017;34,526;34,378;31,092;3,434;1,138304667;34,6775;1133,58;0,418351089
28/09/2001;31,93;-6,12;1,66;-9,37;11,37;-4,96;-20,93;5,377409731;6,086650143;2,2;3,42;4,57;2,35;-13,86029412;1,127471846;0,24;114,96;-1,47624;9,372832673;7,429024526;24,23347715;7,062341592;4,61799762;-3,508295143;182,66;1,474298783;34,8;30,905;34,2975;0,5025;1,156131117;34,43375;1040,94;0,488052019
31/10/2001;33,56;6,97;-7,06;2,41;-7,31;14,84;19,27;-7,259487669;-0,899667932;2,25;3,38;4,65;2,01;-9,603072983;0,533503777;0,19;117,07;-1,43033;4,948790256;4,214017454;-5,876222043;17,26169553;1,198114375;-0,608127703;170,72;1,464720716;53,7575;22,2125;24,03;29,7275;2,367388564;44,27875;1059,78;0,514564043
30/11/2001;23,84;0,34;-0,8;7,74;-8,66;-3,13;9,46;-6,583640873;-1,9796167;3;3,1;5,09;1,75;-8,21529745;-0,25878905;0,28;120,3;-1,29458;-5,754640275;-3,570618064;-6,113301332;-13,20985293;-1,777208525;3,765006931;116,56;1,388959204;48,546;20,66;30,794;17,752;1,80633753;50,8175;1139,45;0,498503128
31/12/2001;23,8;4,85;1,57;1,67;0,2;1,68;2;1,884700301;-0,558730253;3,33;2,85;5,04;1,71;2,057613169;0,898092654;0,17;121,13;-1,14598;-0,409158631;1,981505347;-1,303379019;-9,802982502;5,656821232;1,870035904;181,41;1,231789169;57,6825;19,395;22,92;34,7625;2,733183062;54,8075;1148,08;0,540306497
31/01/2002;21,09;-0,32;3,24;-1,61;3,8;2,13;-4,82;5,169759698;4,932679548;3,31;2,85;4,91;1,73;-1,814516129;1,477505703;0,15;120,26;-0,9915;1,594842699;1,630352219;3,539214746;-2,656697164;4,671379476;0,052470911;229,05;1,097485388;43,118;31,03;25,85;17,268;1,744727497;48,3925;1130,21;0,537224243
28/02/2002;21,59;-2,28;5,03;-2,23;6,31;0,05;-16,42;9,851252575;3,609883884;3,09;2,98;5,28;1,76;11,60164271;0,095575923;0,14;119,66;-0,90959;0,448793125;-0,677715914;-0,139951122;2,891011111;0,497633237;0,497614094;221,66;0,916302122;40,865;37,915;21,22;19,645;2,011371875;40,9925;1106,73;0,54019605
29/03/2002;17,4;3,59;1,03;4,26;-1,14;2,75;12,2;2,889194089;-2,138227517;3,63;2,81;5,21;1,76;21,02115915;-0,629878525;0,27;112,97;-1,00506;-4,996253705;-6,030348783;-6,726994755;-4,421731828;-2,252406463;2,503986564;71,02;0,751707166;53,5425;30,3;16,155;37,3875;3,557899746;47,20375;1147,39;0,521802483
30/04/2002;21,91;3,87;7,51;-5,22;7,44;2,11;-10,51;13,03744016;2,770828863;3,34;2,84;5,16;1,74;3,72481946;-1,1910739;0,18;114,75;-1,09258;1,676481298;4,346651938;4,592485298;-2,714584749;-1,093874765;1,977534324;67,62;0,698075448;36,39;38,585;25,0175;11,3725;1,538295692;44,96625;1076,92;0,465990627
31/05/2002;19,98;-3,2;2,9;-1,15;3,47;-2,68;-10,49;7,505539143;1,802633922;3,34;2,98;4,93;1,71;-7,25540491;-1,429711775;0,19;116,04;-1,11523;2,85960258;3,209888596;4,782475781;2,656119105;0,93731608;0,167944625;76,14;0,838774864;29,706;33,67;36,624;-6,918;0,840490252;31,70125;1067,14;0,506291509
28/06/2002;25,4;1,56;2,35;-7,31;6,77;-3,58;-16,26;8,300380384;3,581655301;3,16;3,13;4,65;1,67;6,124061636;-1,307206616;0,19;112,45;-1,14402;6,130699545;-2,116740052;18,41517691;12,831364;6,153167556;-2,142153701;150,69;0,972934007;35,3225;28,5;36,1775;-0,855;1,05756906;32,84875;989,81;0,475131645
31/07/2002;32,03;-5,13;-3,25;-8,36;3,18;1,28;-11,95;-1,33212086;6,224566014;2,8;3,25;4,26;1,68;0,59568131;0,999566787;0,14;112,16;-1,15286;5,659560832;2,126706457;18,51739393;13,6849677;-5,612296015;-4,14124644;99,31;1,062699321;28,9425;23,125;47,935;-18,9925;0,613894024;32,1325;911,62;0,552242737
30/08/2002;32,64;-1;1,3;0,59;2,15;1,52;-0,87;3,14343806;0,647964772;2,45;3,32;3,87;1,66;7,25388601;-0,354584527;0,15;116,66;-1,0278;3,313776126;1,824488981;-0,364930992;12,30014455;-0,683851706;0,55047281;90,03;1,126066465;40,718;23,098;36,182;4,536;1,157186304;36,6;916,07;0,590035927
30/09/2002;39,69;2,78;0,74;-10,12;9,35;-1,77;-9,15;5,517321751;4,467955587;2,06;3,76;3,94;1,54;5,072463768;1,458540267;0,25;109,09;-0,88609;6,849943887;-0,099625547;16,41018729;14,01486874;5,81689828;-4,664878397;135,82;1,120454235;32,0325;23,645;44,3225;-12,29;0,742170652;37,18875;815,28;0,490715081
31/10/2002;31,14;-2,33;-6,37;7,55;-5,82;7,39;6,97;-8,859180395;0,029422603;2,49;3,82;4,05;1,42;-10,60755337;-0,465567209;0,27;114,38;-0,77962;-3,051785063;-4,219086226;-9,356536821;-3,895795871;4,925726126;1,793479346;65,57;1,056633817;39,916;19,316;40,768;-0,852;1,085084848;37,02875;885,76;0,418773003
29/11/2002;27,5;2,83;-1,37;5,89;-15,52;0,18;27,72;-14,44280674;-9,085101885;3;3,38;4,03;1,2;-1,212343865;-0,153223776;0,23;112,45;-0,60066;-0,870303217;-0,816876647;-5,550615726;-2,999608636;4,83982556;11,42474914;132,48;0,877188186;50,0675;21,9275;28,0025;22,065;1,842031366;45,58;936,31;0,498122474
31/12/2002;28,62;-0,41;4,3;-5,48;9,66;10,74;-11,98;12,30994855;4,455332721;2,61;3,48;4,05;1,2;16,02826329;-1,348525621;0,18;114,34;-0,45182;9,293589443;8,298316229;9,199684016;15,5226652;4,606399533;-0,543458557;208,16;0,793698714;44,295;29,7575;25,9475;18,3475;1,848066863;47,18125;879,82;0,455222583
31/01/2003;31,17;1,07;-0,44;-2,47;1,68;0,28;4,54;1,335332457;-0,327423194;2,82;3,16;3,9;1,16;7,403846154;-0,662856337;0,19;109,2;-0,35764;4,901444415;5,013294501;5,578742209;1,802554755;7,526901363;0,494795014;126,75;0,625369556;30,046;29,774;40,184;-10,138;0,771652298;34,30875;855,7;0,494168917
28/02/2003;29,63;-0,92;0,07;-1,69;1,96;-0,69;-3,52;1,807097721;2,416956246;2,51;3,21;3,81;1,18;9,221128021;-0,331909638;0,16;109,58;-0,39104;4,990623071;4,062635387;4,130705933;9,694019749;2,39618989;-3,079237127;204,15;0,485012261;22,9575;34,8275;42,2125;-19,255;0,594856945;26,20375;841,15;0,502691395
31/03/2003;29,15;0,4;-1,92;0,83;0,82;0,03;0,34;1,068780244;1,033444604;2,69;3,04;3,96;1,12;-15,19125683;-0,752198958;0,16;108,78;-0,52927;-2,658702337;-6,161390941;3,129190581;-4,723017144;2,242096223;-1,926110966;170,18;0,367108483;37,475;22,1225;40,4025;-2,9275;0,960923266;30,21625;848,18;0,50230079
30/04/2003;21,21;1,27;-0,27;8,13;-8,71;3;9,56;-3,603415447;-6,049905358;2,76;2,76;3,57;1,11;-16,8814433;-1,996281358;0,2;109,35;-0,65939;-0,019653904;-1,575965036;-11,49824898;2,430278899;9,047820799;6,357293538;141,38;0,304975407;45,0275;25,1;29,8725;15,155;1,720614031;41,25125;916,92;0,474158302
30/05/2003;19,47;4,52;0,6;6,32;-6,83;-1,52;18,66;-5,53995115;-7,19077409;2,26;2,85;3,33;1,09;14,57364341;-2,186761554;0,19;111,43;-0,70358;6,510377357;0,953318737;-4,607444184;18,02727781;13,4862186;7,05736912;45,16;0,310202006;53,096;24,852;22,052;31,044;2,81908354;51,655;963,59;0,542134986
30/06/2003;19,52;1,23;0,07;1,51;-0,75;-0,11;3,67;1,772166209;-0,961209624;2,64;2,81;3,98;0,89;2,131258457;0,244860457;0,23;110,86;-0,70506;-2,255840011;-1,834578351;-4,110639195;-6,546648085;2,941111471;1,577552184;69,28;0,321009985;57,46;19,33;23,21;34,25;3,582155373;55,84375;974,5;0,562163626
31/07/2003;19,49;4,42;-0,99;2,15;-0,58;2,49;6,06;0,553145747;-2,338046111;3,53;2,58;4,45;0,94;1,15932428;1,755664843;0,17;108,27;-0,64853;-7,18800825;-2,790832101;-6,521131371;-17,79551452;-4,991053084;-1,96712659;124,04;0,316601751;47,844;23,804;28,352;19,492;1,847828012;52,1325;990,31;0,563267582
29/08/2003;18,63;2,62;1,39;2,5;0,45;-1,5;4,06;0,378276139;-1,294178714;3,47;2,46;4,27;0,96;3,372626064;0,399101448;0,18;114,6;-0,44756;-2,076351433;-0,460392077;-3,335296866;-1,754239245;-4,71301594;1,555244585;54,62;0,362692005;53,9175;21,765;24,3175;29,6;2,360423634;51,71375;1008,01;0,566144749
30/09/2003;22,72;0,36;0,07;-1,07;-0,18;4,62;0,24;1,799696385;-0,079246147;3,01;2,57;4,29;0,93;-7,507127019;-2,878077749;0,23;113,19;-0,36731;5,949922985;4,56108337;0,894942225;11,15188465;6,883379315;1,054254005;83,49;0,389392636;60,1175;20,9425;18,9425;41,175;3,224967704;57,0175;995,97;0,564270372
31/10/2003;16,1;2,31;3,26;6,04;4,56;2,17;7,23;0,373686356;-1,240581853;3,37;2,36;4,3;0,94;-0,308219178;-0,53064396;0,23;116,53;-0,36916;3,563980374;9,764569472;9,839201917;-11,82624494;3,129130109;0,615854199;73,24;0,523568323;55,702;24,096;20,202;35,5;2,970756027;57,085;1050,71;0,534124877
28/11/2003;16,32;2,21;0,84;1,48;1,67;-1,57;3,18;4,624683636;0,473745816;3,41;2,33;4,27;0,91;4,465819306;-0,774630771;0,26;121,07;-0,29701;1,925381637;1,886480678;0,881777452;-1,484905628;6,480364562;1,05437566;30,82;0,590914986;56,13;25,665;18,2075;37,9225;3,148897542;56,62875;1058,2;0,559265184
